UI_STATIONDETAILS_SLAVE_HABDESC,"These small habitation modules give place for captured slaves to live, barely. On a Gate station a habitation module increases system positive morale effects by 10%",
UI_DIALOGSAVEGAME_SAVE_NAME_COLON,Save Name:,
UI_DIALOGSAVEGAME_SAVE_GAME,Save Game,
UI_DIALOGSELECTPROFILE_PROFILE_SELECTION,Profile Selection,
UI_DIALOGSELECTPROFILE_CREATE,Create,
UI_DIALOGSELECTPROFILE_DELETE,Delete,
UI_DIALOGDUPLICATEPROVINCE_TITLE,Duplicate Province Name,
UI_DIALOGDUPLICATEPROVINCE_DESC,There is already a province named {0} on this map.,
UI_DIALOGSUPERWORLD_CHOOSE_TITLE,SUPER WORLD ACHIEVED,
UI_DIALOGSUPERWORLD_CHOOSE_DESC,One of your worlds has achieved super world status. You need to select which discipline the world will focus on.,
UI_DIALOGSUPERWORLD_LOCATION,{0} in the {1} system,
UI_DIALOGSUPERWORLD_GEM_TITLE,GEM WORLD,
UI_DIALOGSUPERWORLD_FORGE_TITLE,FORGE WORLD,
UI_DIALOGSUPERWORLD_GEM_DESC,Focus your super world on civilian population and taxable income.  The remaining space on the planet will be devoted to building housing for all civilians. The civilian population limit will be multiplied {0} fold to allow for more taxable citizens and greater savings income.,
UI_DIALOGSUPERWORLD_FORGE_DESC,Focus your super world on production.  The remaining space on the planet will be devoted to building factories and housing for the imperial citizens. The imperial population limit is multiplied by {0} and the production rate of the planet is multiplied by {1}.,
UI_DIALOGSELFSUFFICIENT_TITLE,Colony Self-Sufficient,
UI_DIALOGSELFSUFFICIENT_DESC,{3} has finished delivering support to your colony on {0} in {1}. You can continue support for this colony if you wish to stimulate population and infrastructure growth. (Additional Turns: {2}),
UI_DIALOGSELFSUFFICIENT_CONTINUE_SUPPORT,Continue Support,
UI_DIALOGSELFSUFFICIENT_FINISH_MISSION,Finish Colonizing,
UI_DIALOGCONFIRMABANDON_TITLE,Abandon Colony,
UI_DIALOGCONFIRMABANDON_DESC,Are you sure you want to abandon this colony?,
UI_EMPIREMANAGER_EMPIRE_MANAGER,EMPIRE MANAGER,
UI_DESIGN_SHIP_DESIGN,SHIP DESIGN,
UI_COLONYSTAGE_COLONY,Underdeveloped Colony,
UI_COLONYSTAGE_DEVELOPED,Developed Colony,
UI_COLONYSTAGE_GEMWORLD,Gem World,
UI_COLONYSTAGE_FORGEWORLD,Forge World,
UI_CIVILIANMODULES_STAGE_2,Stage 2 Complete,
UI_STATIONLOCATIONWIDGIT_PROCYON_SYSTEM,PROCYON SYSTEM,
UI_VALUESPINNER_TEST,test,
UI_PLAYERSLOTITEM_PLAYER_NAME,Player Name,
UI_PLAYERSLOTITEM_PLAYER_FACTION,Player Faction,
UI_PLAYERSLOTITEM_HARD_AI,HARD AI,
UI_PLAYERSLOTITEM_EMPTY_SLOT,-EMPTY SLOT-,
UI_DIALOGMAINMENU_MENU,MENU,
UI_DIALOGMAINMENU_MAIN_MENU,Main Menu,
UI_DIALOGMAINMENU_SAVE_GAME,Save Game,
UI_DIALOGMAINMENU_OPTIONS,Options,
UI_DIALOGMAINMENU_AUTODIALOG,Auto Options,
UI_DIALOGMAINMENU_KEYBINDDIALOG,Hot Keys,
UI_DIALOGMAINMENU_RESUME_GAME,Resume Game,
UI_POST_COMBAT_LOSS,Defeat...,
UI_POST_COMBAT_WIN,Victory!,
UI_POST_COMBAT_DRAW,Draw,
UI_POST_COMBAT_COMBAT_AT,Combat in,
UI_POST_COMBAT_ALLIANCE,Alliance,
UI_POST_COMBAT_ENEMIES,Enemies,
UI_POST_COMBAT_STAT_PLANET_DAMAGE,{1} took {0} damage,
UI_POST_COMBAT_STAT_CIVILIANS_DEAD,{0} {1} civilians were killed on {2},
UI_POST_COMBAT_STAT_IMPERIALS_DEAD,{0} imperials were killed on {1},
UI_POST_COMBAT_STAT_INFRASTRUCTURE_DESTROYED,{0:0.0} infrastructure was destroyed on {1},
UI_POST_COMBAT_STAT_SUITABILITY_CHANGE,suitability was changed by {0:0.00} on {1},
UI_POST_COMBAT_STAT_PLAGUED,{0} has contracted {1},
UI_POST_COMBAT_STAT_DESTROYED_SHIPS,Ships destroyed: {0},
UI_POST_COMBAT_STAT_COLONY_DESTROYED,The colony on {0} was destroyed,
UI_POST_COMBAT_STAT_ORBITAL_DESTROYED,{0} has been destroyed!,
UI_PLAGUE_BASIC,a Plague,
UI_PLAGUE_RETRO,a Retro Plague,
UI_PLAGUE_BEAST,the Beast Plague,
UI_PLAGUE_ASSIM,an Assimilation Plague,
UI_PLAGUE_NANO,a Nano Plague,
UI_PLAGUE_XOMBIE,the Xombie Plague,
UI_PLAGUE_ZUUL,Zuul Vagrants,
UI_MENULABEL_SURVEY,SURVEY,
UI_MENULABEL_COLONIZE,COLONIZE,
UI_MENULABEL_EVACUATE,EVACUATE,
UI_MENULABEL_SUPPORT,SUPPORT,
UI_MENULABEL_RELOCATE,RELOCATE,
UI_MENULABEL_PATROL,PATROL,
UI_MENULABEL_INTERDICT,INTERDICT,
UI_MENULABEL_INTERCEPT,INTERCEPT,
UI_MENULABEL_INVADE,INVADE,
UI_MENULABEL_STRIKE,STRIKE,
UI_MENULABEL_PIRACY,PIRACY,
UI_MENULABEL_BUILD_STATION,BUILD  STATION,
UI_MENULABEL_UPGRADE_STATION,UPGRADE  STATION,
UI_MENULABEL_STATION_MANAGER,STATION MANAGER,
UI_MENULABEL_PLANET_MANAGER,PLANET MANAGER,
UI_MENULABEL_FLEET_SUMMARY,FLEET SUMMARY,
UI_MENULABEL_FLEET_MANAGER,FLEET MANAGER,
UI_MENULABEL_DEFENSE_MANAGER,BATTLE MANAGER,
UI_MENULABEL_CANCEL_MISSION,CANCEL MISSION,
UI_DESIGNWEAPONTEST_SHIP_DESIGN_WEAPON_TEST,SHIP DESIGN - WEAPON TEST,
UI_DESIGN_SUBMIT_DESIGN,SUBMIT DESIGN,
FLEETDISSOLVETEXT,Are you sure you want to dissolve,
UI_BUILD_DESIGN,DESIGN,
UI_BUILD_SUBMIT_ORDER,SUBMIT ORDER,
UI_GENERAL_CANCEL,CANCEL,
UI_GENERAL_SURVEY,SURVEY,
UI_GENERAL_DONE,DONE,
UI_GENERAL_RESET,Reset,
UI_GENERAL_OK,OK,
UI_GENERAL_RESEARCH_TECH,RESEARCH TECH,
UI_NO,No,
UI_DIALOGLOADGAME_LOAD_GAME,Load Game,
UI_DIALOGSAVEGAME_SAVES,Save,
UI_COLONIZEMISSION_COLONIZABLE_PLANETS,Colonizable Planets,
UI_COLONIZEMISSION_FLEETS_IN_RANGE,Fleets In Range,
UI_COLONIZEMISSION_COLONIZE,COLONIZE,
UI_COLONIZEMISSION_COLONIZE_B,COLONIZE,
UI_MISSION_CONFIRMATION,Mission Confirmation,
UI_CONFIRM_BORE_LINE_MISSION_NOBORE,The selected fleet has no bore ship.  Its current route will require that it travels at slower then light speed.  Would you like to add a bore ship before starting the mission to bore the missing node lines?,
UI_CONFIRM_BORE_LINE_MISSION_MAX,{0} is at its maximum connecting node lines.  Any additional node lines will be unstable. Are you sure you want to commit to this mission?,
UI_CONFIRM_BORE_LINE_MISSION,"The selected fleet contains a bore ship. It will move more slowly while it bores a node path.  It can either prepare a direct route to your destination, or quickly travel to the closest system to your target before boring its node path. Which would you like to do?",
UI_CONFIRM_BORE_DIRECT,Use Direct Route,
UI_CONFIRM_BORE_FASTEST,Use Fastest Route,
UI_CONFIRM_NO_BORE,Continue Without,
UI_CONFIRM_ADD_BORE,Add a Bore Ship,
UI_ENCOUNTER_HEADER,Encounters:,
UI_REACTION_INTERCEPT,Intercept,
UI_CONFIRM_MENU_RETURN_TITLE,Return to Main Menu,
UI_CONFIRM_MENU_RETURN_DESCRIPTION,Are you sure you want to return to the Main Menu? Any unsaved data may be lost.,
UI_TOOLTIP_VFORMATION,V-Formation,
UI_TOOLTIP_LINEFORMATION,LINE-Formation,
UI_TOOLTIP_HIVER_GATE_NETWORK,Displays the empire's current Gate traffic,
UI_TOOLTIP_EMPIRE_MANAGER,Opens the Empire Manager,
UI_TOOLTIP_RESEARCH,Opens the Research Screen,
UI_TOOLTIP_DESIGN,Design ships,
UI_TOOLTIP_DIPLOMACY,Opens the Diplomacy Manager,
UI_TOOLTIP_ENCYCLOPEDIA,Opens the Encyclopedia,
UI_TOOLTIP_TOGGLE_PROVINCE,Toggles Province Creation mode,
UI_TOOLTIP_BUILD_SHIPS,Build Ships,
UI_TOOLTIP_REPAIR_MANAGER,Opens the Repair Dialog,
UI_TOOLTIP_STATION_MANAGER,Opens the Station Manager,
UI_TOOLTIP_FLEET_MANAGER,Opens the Fleet Manager,
UI_TOOLTIP_EVENT_HISTORY,Displays the Event History,
UI_TOOLTIP_BATTLERIDERMANAGER,Opens the Battle Rider Manager,
UI_TOOLTIP_PREFERRED_FLEET,"Preferred Fleet, This fleet will be selected automatically for combat while in this system.",
UI_TOOLTIP_RIDER_WING,"Wing, supports 6 riders",
UI_TOOLTIP_RIDER_SQUAD,"Squad, supports 3 riders",
UI_TOOLTIP_RIDER_STORAGE,Reserve slot for transporting riders,
UI_TOOLTIP_DETAILS_BUTTON,Reveals additional information about specific items or effects enabled by acquiring this technology,
UI_TOOLTIP_FULL_AP,Full armor penetration,
UI_TOOLTIP_LIGHT_AP,Light armor penetration,
UI_TOOLTIP_ATTRACTOR,Attractor,
UI_TOOLTIP_DIRECTED_BEAM,Directed beam,
UI_TOOLTIP_DOT,Damage over time,
UI_TOOLTIP_ENERGY_DRAIN,Energy drain,
UI_TOOLTIP_EMP,Electromagnetic pulse,
UI_TOOLTIP_LARGE_KINETIC_IMPULSE,Large kinetic impulse,
UI_TOOLTIP_TARGET_CHANING,Target chaining,
UI_TOOLTIP_MINE_PAYLOAD,Mine payload,
UI_TOOLTIP_POINT_DEFENCE,Point defense,
UI_TOOLTIP_SLOW_TARGET,Slow target,
UI_TOOLTIP_HOLD_TARGET,Hold target,
UI_TOOLTIP_SUBMUNITIONS_DELIVERY,Submunitions delivery,
UI_TOOLTIP_TARGET_TRACKING,Target tracking,
UI_TOOLTIP_TUTORIAL,Toggle tutorial notes,
UI_TOOLTIP_SALVAGE_PROJECTS,View available salvage projects,
UI_TOOLTIP_SPECIAL_PROJECTS,View available special projects,
UI_TOOLTIP_CREATE_FLEET,Choose an admiral to create a new fleet or manage existing ones.,
UI_TOOLTIP_STARMAPVIEWMODE,Changes Star Map View Mode,
UI_TOOLTIP_FAVEINVOICE,Save your favorite invoices for later use,
UI_TOOLTIP_LASTSIDESTANDING,Destroy every enemy colony and ship.,
UI_TOOLTIP_LASTCAPITALSTANDING,Destroy all enemy capitals.,
UI_TOOLTIP_FIVESTARCHAMBERS,Be the first to build up to five Star Chambers.,
UI_TOOLTIP_FIVEGEMWORLDS,Be the First to create up to five Gem Worlds.,
UI_TOOLTIP_FIVEPROVINCES,Be the first to establish up to five provinces.,
UI_TOOLTIP_TENLEVIATHANS,Be the first to build up to ten Leviathans.,
UI_TOOLTIP_LANDGRAB,Claim a set percentage of systems.,
UI_TOOLTIP_EMPIRENAME,Choose your own empire name.,
UI_TOOLTIP_RACE_SELECT,Choose which races will be available to the player.,
UI_TOOLTIP_STARTINGTECHS,Change the number of starting technologies,
UI_TOOLTIP_STARTINGSYSTEMS,Change the number of starting systems,
UI_TOOLTIP_STARTINGSAVINGS,Change the initial savings of the Empire,
UI_TOOLTIP_SHIPCOLOR,Pick a color for the Empire's ships,
UI_TOOLTIP_EMPIRECOLOR,Pick a color for the Empire,
UI_TOOLTIP_AIPLAYERDIFFICULTY,Choose the difficulty of AI players,
UI_TOOLTIP_PLAYERAVATAR,Change the player avatar,
UI_TOOLTIP_PLAYERBADGE,Change the player badge,
UI_TOOLTIP_PLAYERFACTION,Change the player faction,
UI_TOOLTIP_LOBBYPLAYERS,Right click on a player slot to swap or kick,
UI_TOOLTIP_MAINMENU,Return to main menu,
UI_TOOLTIP_STARTGAME,Click to start the game,
UI_TOOLTIP_VIEWOPPONENTS,Toggle list of players,
UI_TOOLTIP_EMPIREMANAGER,Opens the Empire Manager,
UI_TOOLTIP_RESEARCHCUBE,Progress of current research project,
UI_TOOLTIP_PLANETLIST,View list of planets in system,
UI_TOOLTIP_FLEETLIST,View list of fleets in system,
UI_TOOLTIP_ENDTURN,Click to End Turn,
UI_TOOLTIP_NEXTEVENTMESSAGE,Read next event message,
UI_TOOLTIP_OPTIONSMENU,Open in-game options menu,
UI_TOOLTIP_INCOMESLIDER,Broadly adjust the income balance for the Empire,
UI_TOOLTIP_ACTIVECOST,Per turn cost when in fleet,
UI_TOOLTIP_RESERVESCOST,Per turn cost when in reserves,
UI_TOOLTIP_STARMAP,Return to Starmap,
UI_TOOLTIP_NAMESHIP,Give each ship its own name,
UI_TOOLTIP_TRASHITEM,Delete selection,
UI_TOOLTIP_SUBMITBUILD,Click to submit build order,
UI_TOOLTIP_TONNAGE,How many turns a ship can last outside support range,
UI_TOOLTIP_BUILDQUEUE,Ships still not built,
UI_TOOLTIP_ADDTOBUILD,Add one design to invoice,
UI_TOOLTIP_CANNOT_ADD_PROTOTYPE,Prototypes must be built in their own build order.,
UI_TOOLTIP_PROTOTYPE_DESIGN,Prototype the first existing ship with this design.,
UI_TOOLTIP_PROTOTYPE_ALREADY,A Prototype for this design is already being built.,
UI_TOOLTIP_CHANGELISTDESIGNS,Click to change list of designs by size class,
UI_TOOLTIP_CHANGESECTIONLIST,Click to select available sections,
UI_TOOLTIP_WEAPONSICON,Click to assign weapons to bank,
UI_TOOLTIP_MODULEICON,Click to add module to ship,
UI_TOOLTIP_PREVIOUSSCREEN,Return to previous screen,
UI_TOOLTIP_WEAPONSTEST,Test ship design's weapons,
UI_TOOLTIP_SAVEDESIGN,Save design for future builds,
UI_TOOLTIP_DISSOLVE_FLEET,Upon dissolution ships are automatically put in reserve,
UI_TOOLTIP_CANCEL_MISSION,The fleet abandons the current mission and returns to base,
UI_TOOLTIP_MAKE_ENGRAM,"Stores the Admiral's brain in an Engram, allowing them to live forever.",
UI_TOOLTIP_AUTO_ASSIGN,Automatically assign battle riders to carriers,
UI_TOOLTIP_AUTO_REPAIR,Automatically repair all battle riders,
UI_TOOLTIP_PLANET_SIZE,Change the average size of planets,
UI_TOOLTIP_PLANET_RESOURCES,Change the average amount of planetary resources,
UI_TOOLTIP_BEGIN_COMBAT,Click to begin combat,
UI_TOOLTIP_CYCLE_ALLY,Click to see allies,
UI_TOOLTIP_CYCLE_ENEMY,Click to see opponents,
UI_TOOLTIP_COMBAT_TAKE,Click to fight combat directly,
UI_TOOLTIP_COMBAT_AUTO,Click to auto-resolve combat,
UI_TOOLTIP_COMBAT_DO_AS_ENEMY,Click to fight or auto-resolve as opponent does,
UI_TOOLTIP_COMBAT_WAR,Set auto-resolve fleet to maximize conflict,
UI_TOOLTIP_COMBAT_PEACE,Set auto-resolve fleet to minimize conflict,
UI_TOOLTIP_CONTINUE_SUPPORT,Extend colonizing fleet's mission,
UI_TOOLTIP_FINISH_COLONIZING,Relieve colonizing fleet,
UI_TOOLTIP_ABANDON_COLONY,Abandon planet,
UI_TOOLTIP_SLIDER_CONSTRUCTION_TRADE,Balance priorities between on and off-world development,
UI_TOOLTIP_SLIDER_OVERHARVEST,Speed up planetary development at the cost of permanent resources,
UI_TOOLTIP_SLIDER_CIVILIAN_POP,Increase the upper limits of civilian population,
UI_TOOLTIP_SLIDER_TERRAFORMING,Increase speed of terraforming biosphere,
UI_TOOLTIP_SLIDER_INFRASTRUCTURE,Increase income output of planet,
UI_TOOLTIP_SLIDER_CONSTRUCTION,Increase speed of ship building,
UI_TOOLTIP_CLOSE,Click to close,
UI_TOOLTIP_COLONY_RENAME,Give your colony world a new name!,
UI_TOOLTIP_STATION_RENAME,Give your station a new name!,
UI_TOOLTIP_LIST_SCENARIOS,Click to list scenario maps,
UI_TOOLTIP_LIST_MAPS,Click to list maps,
UI_TOOLTIP_STRAT_TIME_LIMIT,Set a time limit for strategic turns,
UI_TOOLTIP_COMBAT_TIME_LIMIT,Set a time limit for combat rounds,
UI_TOOLTIP_ECONOMIC_EFFICIENCY,Adjust default income generation,
UI_TOOLTIP_RESEARCH_EFFICIENCY,Adjust default research speed,
UI_TOOLTIP_EXCLUDE_FACTIONS,Click factions to exclude as playable,
UI_TOOLTIP_GO_TO_GAME_LOBBY,Continue to Game Lobby,
UI_TOOLTIP_VICTORY_CONDITIONS,Select special victory conditions,
UI_TOOLTIP_NUMBER_GRAND_MENACES,Adjust number of Grand Menaces in game Galaxy,
UI_TOOLTIP_NUMBER_RANDOM_ENCOUNTERS,Adjust chances of random encounters in game,
UI_TOOLTIP_NUMBER_OF_PLAYERS,Change number of player slots in game,
UI_TOOLTIP_DRAG_AND_PLACE_RIDERS,Drag Riders from the right and drop here to assign,
UI_TOOLTIP_AUTO_REPAIR_RIDERS,Click to automatically repair all damaged Riders,
UI_TOOLTIP_AUTO_ASSIGN_RIDERS,Click to automatically assign to available carriers,
UI_TOOLTIP_PLACE_STATION,Click here then place around planet,
UI_TOOLTIP_BACK_TO_CONSTRUCTION_SCREEN,Go back to Construction Mission screen,
UI_TOOLTIP_BUILD_STATION_WHERE,Click to choose where in system to build,
UI_TOOLTIP_SELECT_STATION_TYPE,Click here to select station type,
UI_TOOLTIP_PLANET_SUMMARY,Click to access a full list of the worlds explored in the galaxy.,
UI_TOOLTIP_WORK_RATE,Increase industrial output by working more slaves to death,
UI_TOOLTIP_TAX_SLIDER,Increasing taxes will generate more income at the cost of morale,
UI_TOOLTIP_HOLDFIRE,Ships will hold fire until ordered,
UI_TOOLTIP_LAUNCH,Launch mounted objects,
UI_TOOLTIP_SENSORS,Switch to sensor mode for a greater view of the battlefield,
UI_TOOLTIP_STANCE,Set the combat stance of the selected ship(s),
UI_TOOLTIP_SPIN,Initiate a mid-combat spin,
UI_TOOLTIP_BARREL_ROLL,Do a barrel roll,
UI_TOOLTIP_SPEED_1,1/2 speed,
UI_TOOLTIP_SPEED_2,Default speed,
UI_TOOLTIP_SPEED_3,1.5x speed,
UI_TOOLTIP_ROLL_UP,Face right side up,
UI_TOOLTIP_ROLL_DOWN,Roll ship upside down,
UI_TOOLTIP_ROLL_LEFT,Roll ship to the left,
UI_TOOLTIP_ROLL_RIGHT,Roll ship to the right,
UI_TOOLTIP_FIST_LEVEL,Move ship(s) to the bottom plane,
UI_TOOLTIP_MIDDLE_LEVEL,Move ship(s) to the middle plane,
UI_TOOLTIP_THIRD_LEVEL,Move ship(s) to the top plane,
UI_TOOLTIP_SHIP_STATUS_INFO,Current armor and structure status,
UI_TOOLTIP_TRADEGOODS,Displays the amount of trade goods that are generated in system. Hollow circles represent goods that are unable to be moved.,
UI_TOOLTIP_FREIGHTERS,Displays the amount of freighters in system. Hollow triangles represent unused docks.,
UI_TOOLTIP_IMPORTS,Displays the amount of trade goods that are imported in from other systems. Hollow circles represent unused warehouse space.,
UI_TOOLTIP_TOGGLE_BANK_TARGET,What size of target a weapon to fires at.,
UI_TOOLTIP_WEAPON_BEHAVIOR_DEFAULT,Default,
UI_TOOLTIP_WEAPON_BEHAVIOR_FOCUS,Focus Fire,
UI_TOOLTIP_WEAPON_BEHAVIOR_RIPPLE,Ripple fire,
UI_TOOLTIP_WEAPON_BEHAVIOR_INDIVDUAL,Individual target,
UI_TOOLTIP_WEAPON_BEHAVIOR_ALPHA,Alpha Strike,
UI_TOOLTIP_WEAPON_BEHAVIOR_HOLD,Hold Fire,
UI_TOOLTIP_SHIPSTAT_SUP,Current supply,
UI_TOOLTIP_SHIPSTAT_ENG,Current energy,
UI_TOOLTIP_SHIPSTAT_CRW,Current crew,
UI_COMBAT_ROLL,ROLL,
UI_COMBAT_SPIN,SPIN,
UI_COMBAT_COMBAT_SENSORS,COMBAT SENSORS,
UI_COMBAT_LAUNCH,LAUNCH,
UI_COMBAT_STANCE,STANCE,
UI_COMBAT_ON,ON,
UI_COMBAT_OFF,OFF,
UI_COMBAT_HOLD_FIRE,Hold Fire,
COMBAT_ENG,ENG,
COMBAT_MIS,MIS,
COMBAT_CMD,CMD,
UI_CONSTMISSION_STATION_TYPES,Station Types,
UI_CONSTMISSION_DIPLOMATIC,Diplomatic,
UI_CONSTMISSION_CIVILIAN,Civilian,
UI_CONSTMISSION_MINING,Mining,
UI_CONSTMISSION_TRIBUTE,Tribute,
UI_CONSTMISSION_BREEDING,Breeding,
UI_CONSTMISSION_SCIENCE,Science,
UI_CONSTMISSION_NAVAL,Naval,
UI_CONSTMISSION_GATE,Gate,
UI_COSNTMISSION_SELECT_PLACEMENT,SELECT PLACEMENT,
UI_HEADER_CONSTRUCTION,CONSTRUCTION,
UI_DESIGN_DATE_HEADER,Designed on turn {0},
SHIPCLASSES_ABBR_CR,CR,
SHIPCLASSES_ABBR_DN,DN,
SHIPCLASSES_ABBR_LV,LV,
SHIPCLASSES_ABBR_BR,BR,
SHIPCLASSES_ABBR_BC,BC,
SHIPCLASSES_ABBR_BB,BB,
SHIPCLASSES_ABBR_DR,DR,
SHIPCLASSES_ABBR_BP,BP,
SHIPCLASSES_ABBR_EP,EP,
SHIPCLASSES_ABBR_AS,AS,
SHIPCLASSES_ABBR_BM,BM,
SHIPCLASSES_ABBR_SN,SN,
SHIPCLASSES_ABBR_PT,PT,
SHIPCLASSES_ABBR_DB,DB,
SHIPCLASSES_CRUISER,Cruiser,
SHIPCLASSES_DREADNOUGHT,Dreadnought,
SHIPCLASSES_LEVIATHAN,Leviathan,
SHIPCLASSES_BATTLE_RIDER,Battle Rider,
SHIPCLASSES_BATTLE_CRUISER,Battle Cruiser,
SHIPCLASSES_BATTLESHIP,Battleship,
SHIPCLASSES_DRONE,Drone,
SHIPCLASSES_BOARDING_POD,Boarding Pod,
SHIPCLASSES_ESCAPE_POD,Escape Pod,
SHIPCLASSES_ASSAULT_SHUTTLE,Assault Shuttle,
SHIPCLASSES_BIOMISSLE,Bio Missile,
SHIPCLASSES_STATION,Station,
SHIPCLASSES_PLATFORM,Platform,
SHIPCLASSES_SDB,System Defense Boat,
ZUUL_BORE_CONFIRM_DIALOG,Fleets containing a bore ship will move slower than normal while on a node line. Are you sure you want to commit to this mission?,
MISSION_CONFIRMATION,Mission Confirmation,
PLAYERNAME,Players,
INVALID_NAME,INVALID NAME,
INVALID_NAME_TEXT,You must enter at least {0} characters.,
SURVEY_OF,SURVEY OF,
SURVEY_SYSTEM_THINGY,{0} System,
FEASIBILITY_RESULT,{0} - Feasibility: {1}%,
SYSTEMDETAILS_SYS_MAP,System Map,
SYSTEMDETAILS_STAR_MAP,Star Map,
INVALID_COLONY_NAME,INVALID COLONY NAME,
INVALID_COLONY_NAME_TEXT,Please enter a name for your colony.,
OVERWRITE_SAVED_GAME,OVERWRITE SAVED GAME,
OVERWRITE_SAVED_GAME_TEXT,A save with that name already exists.  Would you like to overwrite it?,
DIPLO_RELATION_LOVE,Love,
DIPLO_RELATION_HATE,Hate,
STATION_LEVEL,LEVEL {0} {1} STATION,
STATION_UPKEEP_COST,UPKEEP COST: ${0} Per Turn,
STATION_FLEET_CAPACITY,FLEET CAPACITY:,
STATION_BUILT,STATION BUILT - {0},
INVALID_STATION_NAME,INVALID STATION NAME,
INVALID_STATION_NAME_TEXT,Please enter a name for your station.,
ADMIRAL_DIALOG_NONE,None,
ADMIRAL_DIALOG_AGE,Age,
ADMIRAL_DIALOG_NAME,Name,
ADMIRAL_DIALOG_LOCATION,Location,
ADMIRAL_DIALOG_FLEET,Fleet,
ADMIRAL_LOCATION_DEEP_SPACE,Deep Space,
NUMBER_OF_ADMIRALS,Num Admirals: {0}/{1},
NUMBER_OF_CAPTURED_ADMIRALS,Captured Admirals: 0/{0},
NUMBER_OF_ENEMY_ADMIRALS,Enemy Admirals: 0,
ADMIRAL_DIALOG_NAME_COLON,Name: {0},
ADMIRAL_DIALOG_LOCATION_COLON,Location: {0},
ADMIRAL_DIALOG_AGE_COLON,Age: {0},
ADMIRAL_TRAITS,Traits:,
ADMIRAL_BORN_IN_SPACE,Born in Deep Space,
ADMIRAL_BIRTHPLANET_X,Birth Planet: {0},
YEARS_AS_ADMIRAL,Years as Admiral: {0},
ADMIRAL_LOYALTY,Loyalty: {0},
ADMIRAL_REACTION,Reaction: {0},
ADMIRAL_EVASION,Evasion: {0},
ADMIRAL_BATTLES_WON,Battles Won: {0},
ADMIRAL_BATTLES_FOUGHT,Battles Fought: {0},
ADMIRAL_MISSIONS_ASSIGNED,Missions Assigned: {0},
ADMIRAL_MISSIONS_ACCOMPLISHED,Missions Accomplished: {0},
ADMIRAL_IN_DEEP_SPACE,Deep Space,
UI_ADMIRAL_FLEET_DETAILS,Fleet Details...,
UI_HEADER_OPTIONS,Options,
UI_HEADER_PREFERENCES,Preferences,
UI_HEADER_GRAPHICS,Graphics,
UI_HEADER_AUDIO,Audio,
UI_HEADER_REPAIR,Repair,
UI_HEADER_ADMIRAL_MANAGER,Admiral Manager,
UI_HEADER_BATTLE_RIDER_MANAGER,BATTLE RIDER MANAGER,
UI_HEADER_STAR_SYSTEM,STAR SYSTEM,
UI_STARSYSTEM_PLANETS,Planets,
UI_OPTIONS_CURRENT_PROFILE,Current Profile,
UI_OPTIONS_TURNDELAY,End Turn Delay,
UI_OPTIONS_STARMAPFOCUS,Separate Star Map Focus,
UI_OPTIONS_MENUBKGNDCOMBAT,Menu Background Combat,
UI_OPTIONS_SPEECHSUBTITLES,Display Subtitles,
UI_OPTIONS_PREFERRED_DISPLAY,Preferred Display,
UI_OPTIONS_DISPLAY_MODE,Display Mode,
UI_OPTIONS_ANTIALIASING,Antialiasing,
UI_OPTIONS_TEXTURE_QUALITY,Texture Quality,
UI_OPTIONS_DOF,Depth of Field,
UI_OPTIONS_SHADOW_QUALITY,Shadow Quality,
UI_OPTIONS_CREASE_SHADING,Crease Shading,
UI_OPTIONS_PARTICLE_DETAIL,Particle Detail,
UI_OPTIONS_MUSIC_VOLUME,Music Volume,
UI_OPTIONS_SPEECH_VOLUME,Speech Volume,
UI_OPTIONS_SOUND_EFFECTS_VOLUME,Sound Effects Volume,
UI_OPTIONS_ENABLED,Enabled,
UI_OPTIONS_INACTIVE_FLEETS,Check for Inactive Fleets,
UI_REPAIR_UNDO_ALL,UNDO ALL,
UI_REPAIR_REPAIR_ALL,REPAIR ALL,
UI_REPAIR_CONFIRM_REPAIRS,CONFIRM REPAIRS,
UI_REPAIR_REPAIR_SUULKA,REPAIR SUUL'KA,
UI_REPAIR_AVAILABLE,Available,
UI_REPAIR_REQUIRED,Required,
UI_ADMIRALMANAGER_CREATE_FLEET,Create Fleet,
UI_ADMIRALMANAGER_CANCEL_MISSION,Cancel Mission,
UI_ADMIRALMANAGER_DISSOLVE_FLEET,Dissolve Fleet,
UI_ADMIRALMANAGER_MAKE_ENGRAM,Make Engram,
UI_RIDERMANAGER_AUTO_ASSIGN,AUTO ASSIGN,
UI_RIDERMANAGER_AUTO_REPAIR,AUTO REPAIR,
UI_RIDERMANAGER_NO_SHIP_SELECTED,NO SHIP SELECTED,
UI_RIDERMANAGER_CARRIERS,Carriers,
UI_RIDERMANAGER_RIDERS,Riders,
UI_RIDERMANAGER_RIDER_SLOT,RIDER SLOT,
UI_STATION_MANAGER_TRADE_MODULE_DISCRIPTION,Trade Modules will allow traders from other species and factions to dock at your Station and trade in this region of space.,
UI_STATION_MANAGER_CONSTRUCT_MODULES,Construct Modules,
UI_STATION_MANAGER_MODULE_QUE,Module Queue,
UI_STATION_MANAGER_COST,Cost,
UI_STATION_MANAGER_TIME,Time To Complete,
UI_STATION_MANAGER_CONFIRM_BUILD_ORDER,CONFIRM BUILD ORDER,
UI_STATION_MANAGER_ALL_STATIONS,ALL STATIONS,
UI_STATION_MANAGER_NAVAL,NAVAL,
